type,dateCreated,dateModified,displayOrder,ID,isActive,name
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,1-Chloro-1,1-difluoroethane,1,1-Chloro-11-difluoroethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,1-Chlorobutane,1,1-Chlorobutane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,2',3,3',4,4',5,5',6,6'-Decabromodiphenyl ether (BDE-209),1,22'33'44'55'66'-Decabromodiphenyl ether (BDE-209)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,2',4,4',5,5'-Hexabromodiphenyl ether (BDE-153),1,22'44'55'-Hexabromodiphenyl ether (BDE-153)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,3-Dichloropropanol,1,23-Dichloropropanol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-/2,6-Dinitrotoluene mixture,1,24-/26-Dinitrotoluene mixture
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Diaminotoluene,1,24-Diaminotoluene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Dichlorophenol,1,24-Dichlorophenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Dichlorophenoxyacetic acid (2,4-D),1,24-Dichlorophenoxyacetic acid (24-D)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Dimethylphenol,1,24-Dimethylphenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Dinitrophenol,1,24-Dinitrophenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,4-Dinitrotoluene,1,24-Dinitrotoluene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2,6-Dimethylphenol,1,26-Dimethylphenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2-Chloroacetophenone,1,2-Chloroacetophenone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2-Chlorobutane,1,2-Chlorobutane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2-Chlorophenol,1,2-Chlorophenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2-Ethoxyethanol,1,2-Ethoxyethanol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,2-Hexanone,1,2-Hexanone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,3,3'-Dichlorobenzidine,1,33'-Dichlorobenzidine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,3,3-Dimethylbenzidine,1,33-Dimethylbenzidine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,3,4-Dimethylphenol,1,34-Dimethylphenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,4-(2,4-Dichlorophenoxy)butyric acid (2,4-DB),1,4-(24-Dichlorophenoxy)butyric acid (24-DB)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,4,6-Dinitro-o-cyclohexyl phenol,1,46-Dinitro-o-cyclohexyl phenol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,4-Aminopyridine,1,4-Aminopyridine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acenaphthene,1,Acenaphthene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acenaphthylene,1,Acenaphthylene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acephate,1,Acephate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetaldehyde,1,Acetaldehyde
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetochlor,1,Acetochlor
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetone,1,Acetone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetonitrile,1,Acetonitrile
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetophenone,1,Acetophenone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acetyl chloride,1,Acetyl chloride
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acifluorfen, sodium,1,Acifluorfen sodium
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acrolein,1,Acrolein
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acrylamide,1,Acrylamide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acrylic acid,1,Acrylic acid
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Acrylonitrile,1,Acrylonitrile
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Adiponitrile,1,Adiponitrile
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Alachlor,1,Alachlor
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Alar,1,Alar
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aldicarb,1,Aldicarb
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aldicarb sulfone,1,Aldicarb sulfone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aldrin,1,Aldrin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ally,1,Ally
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Allyl alcohol,1,Allyl alcohol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Allyl chloride,1,Allyl chloride
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,alpha-Hexachlorocyclohexane (alpha-HCH),1,alpha-Hexachlorocyclohexane (alpha-HCH)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aluminum phosphide,1,Aluminum phosphide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Amdro,1,Amdro
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ametryn,1,Ametryn
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Amitraz,1,Amitraz
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ammonia,1,Ammonia
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ammonium acetate,1,Ammonium acetate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ammonium methacrylate,1,Ammonium methacrylate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Ammonium sulfamate,1,Ammonium sulfamate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aniline,1,Aniline
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Anthracene,1,Anthracene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Antimony,1,Antimony
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Antimony trioxide,1,Antimony trioxide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Apollo,1,Apollo
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aramite,1,Aramite
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aroclor 1016,1,Aroclor 1016
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aroclor 1248,1,Aroclor 1248
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Aroclor 1254,1,Aroclor 1254
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Arsenic, inorganic,1,Arsenic inorganic
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Arsine,1,Arsine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Asbestos,1,Asbestos
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Assure,1,Assure
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Asulam,1,Asulam
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Atrazine,1,Atrazine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Avermectin B1,1,Avermectin B1
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Azobenzene,1,Azobenzene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Barium and Compounds,1,Barium and Compounds
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Barium cyanide,1,Barium cyanide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Baygon,1,Baygon
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bayleton,1,Bayleton
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Baythroid,1,Baythroid
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benefin,1,Benefin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benomyl,1,Benomyl
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bentazon (Basagran),1,Bentazon (Basagran)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benz[a]anthracene,1,Benz[a]anthracene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzaldehyde,1,Benzaldehyde
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzene,1,Benzene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzidine,1,Benzidine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzo[a]pyrene (BaP),1,Benzo[a]pyrene (BaP)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzo[b]fluoranthene,1,Benzo[b]fluoranthene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzo[g,h,i]perylene,1,Benzo[ghi]perylene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzo[k]fluoranthene,1,Benzo[k]fluoranthene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzoic acid,1,Benzoic acid
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzotrichloride,1,Benzotrichloride
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Benzyl chloride,1,Benzyl chloride
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Beryllium and compounds,1,Beryllium and compounds
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,beta-Chloronaphthalene,1,beta-Chloronaphthalene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,beta-Hexachlorocyclohexane (beta-HCH),1,beta-Hexachlorocyclohexane (beta-HCH)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bidrin,1,Bidrin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Biphenthrin,1,Biphenthrin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Biphenyl,1,Biphenyl
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bis(2-chloro-1-methylethyl) ether,1,Bis(2-chloro-1-methylethyl) ether
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bis(2-chloroethoxy)methane,1,Bis(2-chloroethoxy)methane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bis(chloroethyl)ether (BCEE),1,Bis(chloroethyl)ether (BCEE)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bis(chloromethyl)ether (BCME),1,Bis(chloromethyl)ether (BCME)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bisphenol A.,1,Bisphenol A.
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Boron and Compounds,1,Boron and Compounds
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromate,1,Bromate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Brominated dibenzofurans,1,Brominated dibenzofurans
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromobenzene,1,Bromobenzene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromochloromethane,1,Bromochloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromodichloromethane,1,Bromodichloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromoform,1,Bromoform
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromomethane,1,Bromomethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromotrichloromethane,1,Bromotrichloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromoxynil,1,Bromoxynil
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Bromoxynil octanoate,1,Bromoxynil octanoate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Butyl benzyl phthalate,1,Butyl benzyl phthalate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Butylate,1,Butylate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Butylphthalyl butylglycolate (BPBG),1,Butylphthalyl butylglycolate (BPBG)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cacodylic acid,1,Cacodylic acid
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cadmium,1,Cadmium
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Calcium cyanide,1,Calcium cyanide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Caprolactam,1,Caprolactam
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Captafol,1,Captafol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Captan,1,Captan
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbaryl,1,Carbaryl
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbofuran,1,Carbofuran
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbon disulfide,1,Carbon disulfide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbon tetrachloride,1,Carbon tetrachloride
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbonyl sulfide,1,Carbonyl sulfide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carbosulfan,1,Carbosulfan
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Carboxin,1,Carboxin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cerium Oxide and Cerium Compounds,1,Cerium Oxide and Cerium Compounds
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chloral hydrate,1,Chloral hydrate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chloramben,1,Chloramben
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlordane (Technical),1,Chlordane (Technical)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlordecone (Kepone),1,Chlordecone (Kepone)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorimuron-ethyl,1,Chlorimuron-ethyl
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorine,1,Chlorine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorine cyanide,1,Chlorine cyanide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorine dioxide,1,Chlorine dioxide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorite (sodium salt),1,Chlorite (sodium salt)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorobenzene,1,Chlorobenzene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorobenzilate,1,Chlorobenzilate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorocyclopentadiene,1,Chlorocyclopentadiene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorodifluoromethane,1,Chlorodifluoromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chloroform,1,Chloroform
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chloromethyl methyl ether (CMME),1,Chloromethyl methyl ether (CMME)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chloroprene,1,Chloroprene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorothalonil,1,Chlorothalonil
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorpropham,1,Chlorpropham
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorpyrifos,1,Chlorpyrifos
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chlorsulfuron,1,Chlorsulfuron
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chromium(III), insoluble salts,1,Chromium(III) insoluble salts
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chromium(VI),1,Chromium(VI)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Chrysene,1,Chrysene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,cis-1,2-Dichloroethylene,1,cis-12-Dichloroethylene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Coke oven emissions,1,Coke oven emissions
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Copper,1,Copper
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Copper cyanide,1,Copper cyanide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Creosote,1,Creosote
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Crotonaldehyde,1,Crotonaldehyde
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cumene,1,Cumene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyanazine,1,Cyanazine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyanide, free,1,Cyanide free
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyanogen,1,Cyanogen
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyanogen bromide,1,Cyanogen bromide
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyclohexane,1,Cyclohexane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyclohexanone,1,Cyclohexanone
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyclohexylamine,1,Cyclohexylamine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyhalothrin/Karate,1,Cyhalothrin/Karate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cypermethrin,1,Cypermethrin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Cyromazine,1,Cyromazine
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dacthal,1,Dacthal
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dalapon, sodium salt,1,Dalapon sodium salt
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Danitol,1,Danitol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,delta-Hexachlorocyclohexane (delta-HCH),1,delta-Hexachlorocyclohexane (delta-HCH)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Demeton,1,Demeton
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Di (2-ethylhexyl)phthalate (DEHP),1,Di (2-ethylhexyl)phthalate (DEHP)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Di(2-ethylhexyl)adipate,1,Di(2-ethylhexyl)adipate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diazomethane,1,Diazomethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dibenz[a,h]anthracene,1,Dibenz[ah]anthracene
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dibenzofuran,1,Dibenzofuran
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dibromochloromethane,1,Dibromochloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dibromodichloromethane,1,Dibromodichloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dibutyl phthalate,1,Dibutyl phthalate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dicamba,1,Dicamba
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dichloroacetic acid,1,Dichloroacetic acid
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dichlorodifluoromethane,1,Dichlorodifluoromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dichloromethane,1,Dichloromethane
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dichlorvos,1,Dichlorvos
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dicofol,1,Dicofol
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dieldrin,1,Dieldrin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diesel engine exhaust,1,Diesel engine exhaust
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diethyl phthalate,1,Diethyl phthalate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diethyl sulfate,1,Diethyl sulfate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diethylene glycol dinitrate (DEGDN),1,Diethylene glycol dinitrate (DEGDN)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diethyl-p-nitrophenylphosphate,1,Diethyl-p-nitrophenylphosphate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Difenzoquat,1,Difenzoquat
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diflubenzuron,1,Diflubenzuron
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Diisopropyl methylphosphonate (DIMP),1,Diisopropyl methylphosphonate (DIMP)
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dimethipin,1,Dimethipin
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dimethoate,1,Dimethoate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dimethyl phthalate,1,Dimethyl phthalate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dimethyl sulfate,1,Dimethyl sulfate
_ClickChemicalAgents,2015-05-27 22:41:00.000,2015-05-27 22:41:00.000,NULL,Dimethyl terephthalate (DMT),1,Dimethyl terephthalate (DMT)
